route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
12-43,202501-MVS-Weekday-01,210099-202501-MVS-Weekday-01,"VARSITY PARK",0,11938,120026
12-43,202501-MVS-Weekday-01,210100-202501-MVS-Weekday-01,"VARSITY PARK",0,11939,120026
12-43,202501-MVS-Weekday-01,210101-202501-MVS-Weekday-01,"VARSITY PARK",0,12094,120026
12-43,202501-MVS-Weekday-01,210102-202501-MVS-Weekday-01,"VARSITY PARK",0,11939,120028
12-43,202501-MVS-Weekday-01,210103-202501-MVS-Weekday-01,"VARSITY PARK",0,11940,120028
12-43,202501-MVS-Weekday-01,210104-202501-MVS-Weekday-01,"VARSITY PARK",0,11939,120028
12-43,202501-MVS-Weekday-01,210105-202501-MVS-Weekday-01,"VARSITY PARK",0,11940,120028
12-43,202501-MVS-Weekday-01,210106-202501-MVS-Weekday-01,"VARSITY PARK",0,11939,120028
12-43,202501-MVS-Weekday-01,210107-202501-MVS-Weekday-01,"VARSITY PARK",0,11940,120028
12-43,202501-MVS-Weekday-01,210108-202501-MVS-Weekday-01,"VARSITY PARK",0,11940,120026
12-43,202501-MVS-Weekday-01,210109-202501-MVS-Weekday-01,"VARSITY PARK",0,11937,120026
12-43,202501-MVS-Weekday-01,210110-202501-MVS-Weekday-01,"MOUNT ROYAL",1,11940,120030
12-43,202501-MVS-Weekday-01,210111-202501-MVS-Weekday-01,"MOUNT ROYAL",1,11939,120030
12-43,202501-MVS-Weekday-01,210112-202501-MVS-Weekday-01,"MOUNT ROYAL",1,11940,120030
12-43,202501-MVS-Weekday-01,210113-202501-MVS-Weekday-01,"MOUNT ROYAL",1,11939,120030
12-43,202501-MVS-Weekday-01,210114-202501-MVS-Weekday-01,"MOUNT ROYAL",1,11940,120030
12-43,202501-MVS-Weekday-01,210115-202501-MVS-Weekday-01,"MOUNT ROYAL",1,11939,120030
12-43,202501-MVS-Weekday-01,210116-202501-MVS-Weekday-01,"MOUNT ROYAL",1,11938,120025
12-43,202501-MVS-Weekday-01,210123-202501-MVS-Weekday-01,"MOUNT ROYAL",1,12094,120025
12-43,202501-MVS-Weekday-01,210124-202501-MVS-Weekday-01,"MOUNT ROYAL",1,11938,120025
12-43,202501-MVS-Weekday-01,210125-202501-MVS-Weekday-01,"MOUNT ROYAL",1,11940,120025
12-43,202501-MVS-Weekday-01,210126-202501-MVS-Weekday-01,"MOUNT ROYAL",1,11937,120025
12-43,202501-MVS-Weekday-01,210127-202501-MVS-Weekday-01,"MOUNT ROYAL",1,12094,120025
12-43,202501-MVS-Weekday-01,210128-202501-MVS-Weekday-01,"MOUNT ROYAL",1,11938,120025
12-43,202501-MVS-Weekday-01,210129-202501-MVS-Weekday-01,"MOUNT ROYAL",1,11940,120025
12-43,202501-MVS-Weekday-01,210130-202501-MVS-Weekday-01,"MOUNT ROYAL",1,11937,120025
12-43,202501-MVS-Weekday-01,210131-202501-MVS-Weekday-01,"MOUNT ROYAL",1,11939,120025
12-43,202501-MVS-Weekday-01,210132-202501-MVS-Weekday-01,"MOUNT ROYAL",1,11939,120025
12-43,202501-MVS-Weekday-01,210133-202501-MVS-Weekday-01,"MOUNT ROYAL",1,11940,120025
12-43,202501-MVS-Weekday-01,210134-202501-MVS-Weekday-01,"MOUNT ROYAL",1,11937,120025
12-43,202501-MVS-Weekday-01,210135-202501-MVS-Weekday-01,"MOUNT ROYAL",1,11939,120025
12-43,202501-MVS-Weekday-01,210136-202501-MVS-Weekday-01,"MOUNT ROYAL",1,12094,120025
12-43,202501-MVS-Weekday-01,210137-202501-MVS-Weekday-01,"MOUNT ROYAL",1,11938,120025
12-43,202501-MVS-Weekday-01,210138-202501-MVS-Weekday-01,"MOUNT ROYAL",1,11940,120025
12-43,202501-MVS-Weekday-01,210139-202501-MVS-Weekday-01,"MOUNT ROYAL",1,11937,120025
12-43,202501-MVS-Weekday-01,210140-202501-MVS-Weekday-01,"MOUNT ROYAL",1,11939,120025
12-43,202501-MVS-Weekday-01,210141-202501-MVS-Weekday-01,"VARSITY PARK",0,11937,120026
12-43,202501-MVS-Weekday-01,210142-202501-MVS-Weekday-01,"VARSITY PARK",0,11939,120026
12-43,202501-MVS-Weekday-01,210143-202501-MVS-Weekday-01,"VARSITY PARK",0,12094,120026
12-43,202501-MVS-Weekday-01,210144-202501-MVS-Weekday-01,"VARSITY PARK",0,11938,120026
12-43,202501-MVS-Weekday-01,210145-202501-MVS-Weekday-01,"VARSITY PARK",0,11940,120026
12-43,202501-MVS-Weekday-01,210146-202501-MVS-Weekday-01,"VARSITY PARK",0,11938,120026
12-43,202501-MVS-Weekday-01,210147-202501-MVS-Weekday-01,"VARSITY PARK",0,12094,120026
12-43,202501-MVS-Weekday-01,210148-202501-MVS-Weekday-01,"VARSITY PARK",0,11939,120026
12-43,202501-MVS-Weekday-01,210149-202501-MVS-Weekday-01,"VARSITY PARK",0,11940,120028
12-43,202501-MVS-Weekday-01,210150-202501-MVS-Weekday-01,"VARSITY PARK",0,11937,120027
12-43,202501-MVS-Weekday-01,210151-202501-MVS-Weekday-01,"VARSITY PARK",0,11939,120027
12-43,202501-MVS-Weekday-01,210152-202501-MVS-Weekday-01,"VARSITY PARK",0,12094,120027
12-43,202501-MVS-Weekday-01,210153-202501-MVS-Weekday-01,"VARSITY PARK",0,11938,120027
12-43,202501-MVS-Weekday-01,210154-202501-MVS-Weekday-01,"MOUNT ROYAL",1,12094,120024
10-43,202501-MVS-Weekday-01,210155-202501-MVS-Weekday-01,"NORMANVIEW",0,12095,100011
10-43,202501-MVS-Weekday-01,210156-202501-MVS-Weekday-01,"NORMANVIEW",0,11975,100011
10-43,202501-MVS-Weekday-01,210157-202501-MVS-Weekday-01,"NORMANVIEW",0,11977,100011
10-43,202501-MVS-Weekday-01,210158-202501-MVS-Weekday-01,"NORMANVIEW",0,12095,100011
10-43,202501-MVS-Weekday-01,210159-202501-MVS-Weekday-01,"NORMANVIEW",0,11975,100011
10-43,202501-MVS-Weekday-01,210160-202501-MVS-Weekday-01,"NORMANVIEW",0,11977,100011
10-43,202501-MVS-Weekday-01,210161-202501-MVS-Weekday-01,"NORMANVIEW",0,12095,100011
10-43,202501-MVS-Weekday-01,210162-202501-MVS-Weekday-01,"NORMANVIEW",0,11975,100011
10-43,202501-MVS-Weekday-01,210163-202501-MVS-Weekday-01,"NORMANVIEW",0,11977,100011
10-43,202501-MVS-Weekday-01,210164-202501-MVS-Weekday-01,"NORMANVIEW",0,12095,100011
10-43,202501-MVS-Weekday-01,210165-202501-MVS-Weekday-01,"NORMANVIEW",0,11975,100011
10-43,202501-MVS-Weekday-01,210166-202501-MVS-Weekday-01,"NORMANVIEW",0,11977,100011
10-43,202501-MVS-Weekday-01,210167-202501-MVS-Weekday-01,"NORMANVIEW",0,11973,100011
10-43,202501-MVS-Weekday-01,210168-202501-MVS-Weekday-01,"NORMANVIEW",0,12095,100011
10-43,202501-MVS-Weekday-01,210169-202501-MVS-Weekday-01,"NORMANVIEW",0,11973,100011
10-43,202501-MVS-Weekday-01,210170-202501-MVS-Weekday-01,"NORMANVIEW",0,12095,100011
10-43,202501-MVS-Weekday-01,210171-202501-MVS-Weekday-01,"NORMANVIEW",0,11973,100011
10-43,202501-MVS-Weekday-01,210172-202501-MVS-Weekday-01,"NORMANVIEW",0,12095,100011
10-43,202501-MVS-Weekday-01,210173-202501-MVS-Weekday-01,"NORMANVIEW",0,11973,100011
10-43,202501-MVS-Weekday-01,210174-202501-MVS-Weekday-01,"NORMANVIEW",0,12095,100011
10-43,202501-MVS-Weekday-01,210175-202501-MVS-Weekday-01,"RCMP",1,12095,100015
10-43,202501-MVS-Weekday-01,210176-202501-MVS-Weekday-01,"RCMP",1,11975,100015
10-43,202501-MVS-Weekday-01,210177-202501-MVS-Weekday-01,"RCMP",1,11977,100015
10-43,202501-MVS-Weekday-01,210178-202501-MVS-Weekday-01,"RCMP",1,12095,100015
10-43,202501-MVS-Weekday-01,210179-202501-MVS-Weekday-01,"RCMP",1,11975,100015
10-43,202501-MVS-Weekday-01,210180-202501-MVS-Weekday-01,"RCMP",1,11977,100015
10-43,202501-MVS-Weekday-01,210181-202501-MVS-Weekday-01,"RCMP",1,12095,100015
10-43,202501-MVS-Weekday-01,210182-202501-MVS-Weekday-01,"RCMP",1,11975,100015
10-43,202501-MVS-Weekday-01,210183-202501-MVS-Weekday-01,"RCMP",1,11977,100015
10-43,202501-MVS-Weekday-01,210184-202501-MVS-Weekday-01,"RCMP",1,12095,100015
10-43,202501-MVS-Weekday-01,210185-202501-MVS-Weekday-01,"RCMP",1,11975,100015
10-43,202501-MVS-Weekday-01,210186-202501-MVS-Weekday-01,"RCMP",1,11977,100015
10-43,202501-MVS-Weekday-01,210187-202501-MVS-Weekday-01,"RCMP",1,11973,100015
10-43,202501-MVS-Weekday-01,210188-202501-MVS-Weekday-01,"RCMP",1,11973,100015
10-43,202501-MVS-Weekday-01,210189-202501-MVS-Weekday-01,"RCMP",1,12095,100015
10-43,202501-MVS-Weekday-01,210190-202501-MVS-Weekday-01,"RCMP",1,11973,100015
10-43,202501-MVS-Weekday-01,210191-202501-MVS-Weekday-01,"RCMP",1,12095,100015
10-43,202501-MVS-Weekday-01,210192-202501-MVS-Weekday-01,"RCMP",1,11973,100015
10-43,202501-MVS-Weekday-01,210193-202501-MVS-Weekday-01,"RCMP",1,12095,100015
10-43,202501-MVS-Weekday-01,210194-202501-MVS-Weekday-01,"RCMP",1,11973,100015
10-43,202501-MVS-Weekday-01,210195-202501-MVS-Weekday-01,"NORMANVIEW",0,11976,100012
10-43,202501-MVS-Weekday-01,210196-202501-MVS-Weekday-01,"NORMANVIEW",0,12095,100012
10-43,202501-MVS-Weekday-01,210197-202501-MVS-Weekday-01,"NORMANVIEW",0,11975,100012
10-43,202501-MVS-Weekday-01,210198-202501-MVS-Weekday-01,"NORMANVIEW",0,11977,100012
10-43,202501-MVS-Weekday-01,210199-202501-MVS-Weekday-01,"NORMANVIEW",0,11976,100012
10-43,202501-MVS-Weekday-01,210200-202501-MVS-Weekday-01,"NORMANVIEW",0,12095,100012
10-43,202501-MVS-Weekday-01,210201-202501-MVS-Weekday-01,"NORMANVIEW",0,11975,100012
10-43,202501-MVS-Weekday-01,210202-202501-MVS-Weekday-01,"NORMANVIEW",0,11977,100012
10-43,202501-MVS-Weekday-01,210203-202501-MVS-Weekday-01,"NORMANVIEW",0,11973,100012
10-43,202501-MVS-Weekday-01,210204-202501-MVS-Weekday-01,"NORMANVIEW",0,12095,100012
10-43,202501-MVS-Weekday-01,210205-202501-MVS-Weekday-01,"NORMANVIEW",0,11975,100012
10-43,202501-MVS-Weekday-01,210206-202501-MVS-Weekday-01,"NORMANVIEW",0,11977,100012
10-43,202501-MVS-Weekday-01,210208-202501-MVS-Weekday-01,"RCMP",1,11975,100014
10-43,202501-MVS-Weekday-01,210209-202501-MVS-Weekday-01,"RCMP",1,11977,100014
10-43,202501-MVS-Weekday-01,210210-202501-MVS-Weekday-01,"RCMP",1,11976,100014
10-43,202501-MVS-Weekday-01,210211-202501-MVS-Weekday-01,"RCMP",1,12095,100014
10-43,202501-MVS-Weekday-01,210212-202501-MVS-Weekday-01,"RCMP",1,11975,100014
10-43,202501-MVS-Weekday-01,210213-202501-MVS-Weekday-01,"RCMP",1,11977,100014
10-43,202501-MVS-Weekday-01,210214-202501-MVS-Weekday-01,"RCMP",1,12095,100014
10-43,202501-MVS-Weekday-01,210215-202501-MVS-Weekday-01,"RCMP",1,11975,100014
10-43,202501-MVS-Weekday-01,210216-202501-MVS-Weekday-01,"RCMP",1,11977,100014
10-43,202501-MVS-Weekday-01,210217-202501-MVS-Weekday-01,"RCMP",1,11973,100014
10-43,202501-MVS-Weekday-01,210218-202501-MVS-Weekday-01,"RCMP",1,12095,100014
10-43,202501-MVS-Weekday-01,210219-202501-MVS-Weekday-01,"RCMP",1,11975,100014
10-43,202501-MVS-Weekday-01,210220-202501-MVS-Weekday-01,"RCMP",1,11976,100009
10-43,202501-MVS-Weekday-01,210221-202501-MVS-Weekday-01,"RCMP",1,11977,100020
9-43,202501-MVS-Weekday-01,210222-202501-MVS-Weekday-01,"PARKRIDGE",0,11989,90001
9-43,202501-MVS-Weekday-01,210223-202501-MVS-Weekday-01,"PARKRIDGE",0,11991,90001
9-43,202501-MVS-Weekday-01,210224-202501-MVS-Weekday-01,"PARKRIDGE",0,11993,90001
9-43,202501-MVS-Weekday-01,210225-202501-MVS-Weekday-01,"PARKRIDGE",0,11990,90001
9-43,202501-MVS-Weekday-01,210226-202501-MVS-Weekday-01,"PARKRIDGE",0,11992,90001
9-43,202501-MVS-Weekday-01,210227-202501-MVS-Weekday-01,"PARKRIDGE",0,11989,90001
9-43,202501-MVS-Weekday-01,210228-202501-MVS-Weekday-01,"PARKRIDGE",0,11991,90001
9-43,202501-MVS-Weekday-01,210229-202501-MVS-Weekday-01,"PARKRIDGE",0,11993,90001
9-43,202501-MVS-Weekday-01,210230-202501-MVS-Weekday-01,"PARKRIDGE",0,11990,90001
9-43,202501-MVS-Weekday-01,210231-202501-MVS-Weekday-01,"PARKRIDGE",0,11992,90001
9-43,202501-MVS-Weekday-01,210232-202501-MVS-Weekday-01,"PARKRIDGE",0,11989,90001
9-43,202501-MVS-Weekday-01,210233-202501-MVS-Weekday-01,"PARKRIDGE",0,11991,90001
9-43,202501-MVS-Weekday-01,210234-202501-MVS-Weekday-01,"PARKRIDGE",0,11993,90001
9-43,202501-MVS-Weekday-01,210235-202501-MVS-Weekday-01,"PARKRIDGE",0,11990,90001
9-43,202501-MVS-Weekday-01,210236-202501-MVS-Weekday-01,"PARKRIDGE",0,11992,90001
9-43,202501-MVS-Weekday-01,210237-202501-MVS-Weekday-01,"PARKRIDGE",0,11989,90001
9-43,202501-MVS-Weekday-01,210238-202501-MVS-Weekday-01,"PARKRIDGE",0,11991,90001
9-43,202501-MVS-Weekday-01,210239-202501-MVS-Weekday-01,"PARKRIDGE",0,11993,90001
9-43,202501-MVS-Weekday-01,210240-202501-MVS-Weekday-01,"PARKRIDGE",0,11990,90001
9-43,202501-MVS-Weekday-01,210241-202501-MVS-Weekday-01,"PARKRIDGE",0,11994,90001
9-43,202501-MVS-Weekday-01,210242-202501-MVS-Weekday-01,"PARKRIDGE",0,11992,90001
9-43,202501-MVS-Weekday-01,210243-202501-MVS-Weekday-01,"PARKRIDGE",0,11996,90001
9-43,202501-MVS-Weekday-01,210244-202501-MVS-Weekday-01,"PARKRIDGE",0,11989,90001
9-43,202501-MVS-Weekday-01,210245-202501-MVS-Weekday-01,"PARKRIDGE",0,11991,90001
9-43,202501-MVS-Weekday-01,210246-202501-MVS-Weekday-01,"PARKRIDGE",0,11995,90001
9-43,202501-MVS-Weekday-01,210247-202501-MVS-Weekday-01,"PARKRIDGE",0,11993,90001
9-43,202501-MVS-Weekday-01,210248-202501-MVS-Weekday-01,"PARKRIDGE",0,11997,90001
9-43,202501-MVS-Weekday-01,210249-202501-MVS-Weekday-01,"PARKRIDGE",0,11994,90001
9-43,202501-MVS-Weekday-01,210250-202501-MVS-Weekday-01,"PARKRIDGE",0,11996,90001
9-43,202501-MVS-Weekday-01,210251-202501-MVS-Weekday-01,"PARKRIDGE",0,11989,90001
9-43,202501-MVS-Weekday-01,210252-202501-MVS-Weekday-01,"PARKRIDGE",0,11993,90001
9-43,202501-MVS-Weekday-01,210253-202501-MVS-Weekday-01,"PARKRIDGE",0,11994,90001
9-43,202501-MVS-Weekday-01,210254-202501-MVS-Weekday-01,"PARKRIDGE",0,11989,90001
9-43,202501-MVS-Weekday-01,210255-202501-MVS-Weekday-01,"PARKRIDGE",0,11993,90001
9-43,202501-MVS-Weekday-01,210256-202501-MVS-Weekday-01,"PARKRIDGE",0,11989,90001
9-43,202501-MVS-Weekday-01,210257-202501-MVS-Weekday-01,"PARKRIDGE",0,11993,90001
9-43,202501-MVS-Weekday-01,210258-202501-MVS-Weekday-01,"ALBERT PARK",1,11990,90004
9-43,202501-MVS-Weekday-01,210259-202501-MVS-Weekday-01,"ALBERT PARK",1,11992,90004
9-43,202501-MVS-Weekday-01,210260-202501-MVS-Weekday-01,"ALBERT PARK",1,11989,90004
9-43,202501-MVS-Weekday-01,210261-202501-MVS-Weekday-01,"ALBERT PARK",1,11991,90004
9-43,202501-MVS-Weekday-01,210262-202501-MVS-Weekday-01,"ALBERT PARK",1,11993,90004
9-43,202501-MVS-Weekday-01,210263-202501-MVS-Weekday-01,"ALBERT PARK",1,11990,90004
9-43,202501-MVS-Weekday-01,210264-202501-MVS-Weekday-01,"ALBERT PARK",1,11992,90004
9-43,202501-MVS-Weekday-01,210265-202501-MVS-Weekday-01,"ALBERT PARK",1,11989,90004
9-43,202501-MVS-Weekday-01,210266-202501-MVS-Weekday-01,"ALBERT PARK",1,11991,90004
9-43,202501-MVS-Weekday-01,210267-202501-MVS-Weekday-01,"ALBERT PARK",1,11993,90004
9-43,202501-MVS-Weekday-01,210268-202501-MVS-Weekday-01,"ALBERT PARK",1,11990,90004
9-43,202501-MVS-Weekday-01,210269-202501-MVS-Weekday-01,"ALBERT PARK",1,11992,90004
9-43,202501-MVS-Weekday-01,210270-202501-MVS-Weekday-01,"ALBERT PARK",1,11989,90004
9-43,202501-MVS-Weekday-01,210271-202501-MVS-Weekday-01,"ALBERT PARK",1,11991,90004
9-43,202501-MVS-Weekday-01,210272-202501-MVS-Weekday-01,"ALBERT PARK",1,11993,90004
9-43,202501-MVS-Weekday-01,210273-202501-MVS-Weekday-01,"ALBERT PARK",1,11990,90004
9-43,202501-MVS-Weekday-01,210274-202501-MVS-Weekday-01,"ALBERT PARK",1,11992,90004
9-43,202501-MVS-Weekday-01,210275-202501-MVS-Weekday-01,"ALBERT PARK",1,11989,90004
9-43,202501-MVS-Weekday-01,210276-202501-MVS-Weekday-01,"ALBERT PARK",1,11991,90004
9-43,202501-MVS-Weekday-01,210277-202501-MVS-Weekday-01,"ALBERT PARK",1,11995,90004
9-43,202501-MVS-Weekday-01,210278-202501-MVS-Weekday-01,"ALBERT PARK",1,11993,90004
9-43,202501-MVS-Weekday-01,210279-202501-MVS-Weekday-01,"ALBERT PARK",1,11997,90004
9-43,202501-MVS-Weekday-01,210280-202501-MVS-Weekday-01,"ALBERT PARK",1,11990,90004
9-43,202501-MVS-Weekday-01,210281-202501-MVS-Weekday-01,"ALBERT PARK",1,11994,90004
9-43,202501-MVS-Weekday-01,210282-202501-MVS-Weekday-01,"ALBERT PARK",1,11992,90004
9-43,202501-MVS-Weekday-01,210283-202501-MVS-Weekday-01,"ALBERT PARK",1,11996,90004
9-43,202501-MVS-Weekday-01,210284-202501-MVS-Weekday-01,"ALBERT PARK",1,11989,90004
9-43,202501-MVS-Weekday-01,210285-202501-MVS-Weekday-01,"ALBERT PARK",1,11991,90004
9-43,202501-MVS-Weekday-01,210286-202501-MVS-Weekday-01,"ALBERT PARK",1,11993,90004
9-43,202501-MVS-Weekday-01,210287-202501-MVS-Weekday-01,"ALBERT PARK",1,11994,90004
9-43,202501-MVS-Weekday-01,210288-202501-MVS-Weekday-01,"ALBERT PARK",1,11989,90004
9-43,202501-MVS-Weekday-01,210289-202501-MVS-Weekday-01,"ALBERT PARK",1,11993,90004
9-43,202501-MVS-Weekday-01,210290-202501-MVS-Weekday-01,"ALBERT PARK",1,11994,90004
9-43,202501-MVS-Weekday-01,210291-202501-MVS-Weekday-01,"ALBERT PARK",1,11989,90004
9-43,202501-MVS-Weekday-01,210292-202501-MVS-Weekday-01,"ALBERT PARK",1,11993,90004
9-43,202501-MVS-Weekday-01,210293-202501-MVS-Weekday-01,"ALBERT PARK",1,11989,90004
8-43,202501-MVS-Weekday-01,210294-202501-MVS-Weekday-01,"NORMANDY HEIGHTS",0,11926,80007
8-43,202501-MVS-Weekday-01,210295-202501-MVS-Weekday-01,"NORMANDY HEIGHTS",0,11910,80007
8-43,202501-MVS-Weekday-01,210296-202501-MVS-Weekday-01,"NORMANDY HEIGHTS",0,11906,80007
8-43,202501-MVS-Weekday-01,210297-202501-MVS-Weekday-01,"NORMANDY HEIGHTS",0,11911,80007
8-43,202501-MVS-Weekday-01,210298-202501-MVS-Weekday-01,"NORMANDY HEIGHTS",0,11926,80007
8-43,202501-MVS-Weekday-01,210299-202501-MVS-Weekday-01,"NORMANDY HEIGHTS",0,11910,80007
8-43,202501-MVS-Weekday-01,210300-202501-MVS-Weekday-01,"NORMANDY HEIGHTS",0,11906,80007
8-43,202501-MVS-Weekday-01,210301-202501-MVS-Weekday-01,"NORMANDY HEIGHTS",0,11911,80007
8-43,202501-MVS-Weekday-01,210302-202501-MVS-Weekday-01,"NORMANDY HEIGHTS",0,11926,80007
8-43,202501-MVS-Weekday-01,210303-202501-MVS-Weekday-01,"NORMANDY HEIGHTS",0,11910,80007
8-43,202501-MVS-Weekday-01,210304-202501-MVS-Weekday-01,"NORMANDY HEIGHTS",0,11906,80007
8-43,202501-MVS-Weekday-01,210305-202501-MVS-Weekday-01,"NORMANDY HEIGHTS",0,11911,80007
8-43,202501-MVS-Weekday-01,210306-202501-MVS-Weekday-01,"NORMANDY HEIGHTS",0,11926,80007
8-43,202501-MVS-Weekday-01,210307-202501-MVS-Weekday-01,"NORMANDY HEIGHTS",0,11910,80007
8-43,202501-MVS-Weekday-01,210308-202501-MVS-Weekday-01,"NORMANDY HEIGHTS",0,11906,80007
8-43,202501-MVS-Weekday-01,210309-202501-MVS-Weekday-01,"NORMANDY HEIGHTS",0,11911,80007
8-43,202501-MVS-Weekday-01,210310-202501-MVS-Weekday-01,"NORMANDY HEIGHTS",0,11926,80007
8-43,202501-MVS-Weekday-01,210311-202501-MVS-Weekday-01,"NORMANDY HEIGHTS",0,11910,80007
8-43,202501-MVS-Weekday-01,210312-202501-MVS-Weekday-01,"NORMANDY HEIGHTS",0,11906,80007
8-43,202501-MVS-Weekday-01,210313-202501-MVS-Weekday-01,"NORMANDY HEIGHTS",0,11911,80007
8-43,202501-MVS-Weekday-01,210314-202501-MVS-Weekday-01,"NORMANDY HEIGHTS",0,11926,80007
8-43,202501-MVS-Weekday-01,210315-202501-MVS-Weekday-01,"NORMANDY HEIGHTS",0,11910,80007
8-43,202501-MVS-Weekday-01,210316-202501-MVS-Weekday-01,"NORMANDY HEIGHTS",0,11906,80007
8-43,202501-MVS-Weekday-01,210317-202501-MVS-Weekday-01,"NORMANDY HEIGHTS",0,11911,80007
8-43,202501-MVS-Weekday-01,210318-202501-MVS-Weekday-01,"NORMANDY HEIGHTS",0,11926,80007
8-43,202501-MVS-Weekday-01,210319-202501-MVS-Weekday-01,"NORMANDY HEIGHTS",0,11910,80007
8-43,202501-MVS-Weekday-01,210320-202501-MVS-Weekday-01,"NORMANDY HEIGHTS",0,11906,80007
8-43,202501-MVS-Weekday-01,210321-202501-MVS-Weekday-01,"NORMANDY HEIGHTS",0,11926,80007
8-43,202501-MVS-Weekday-01,210322-202501-MVS-Weekday-01,"NORMANDY HEIGHTS",0,11906,80007
8-43,202501-MVS-Weekday-01,210323-202501-MVS-Weekday-01,"EASTVIEW",1,11906,80005
8-43,202501-MVS-Weekday-01,210324-202501-MVS-Weekday-01,"EASTVIEW",1,11911,80005
8-43,202501-MVS-Weekday-01,210325-202501-MVS-Weekday-01,"EASTVIEW",1,11926,80005
8-43,202501-MVS-Weekday-01,210326-202501-MVS-Weekday-01,"EASTVIEW",1,11910,80005
8-43,202501-MVS-Weekday-01,210327-202501-MVS-Weekday-01,"EASTVIEW",1,11906,80005
8-43,202501-MVS-Weekday-01,210328-202501-MVS-Weekday-01,"EASTVIEW",1,11911,80005
8-43,202501-MVS-Weekday-01,210329-202501-MVS-Weekday-01,"EASTVIEW",1,11926,80005
8-43,202501-MVS-Weekday-01,210330-202501-MVS-Weekday-01,"EASTVIEW",1,11910,80005
8-43,202501-MVS-Weekday-01,210331-202501-MVS-Weekday-01,"EASTVIEW",1,11906,80005
8-43,202501-MVS-Weekday-01,210332-202501-MVS-Weekday-01,"EASTVIEW",1,11911,80005
8-43,202501-MVS-Weekday-01,210333-202501-MVS-Weekday-01,"EASTVIEW",1,11926,80005
8-43,202501-MVS-Weekday-01,210334-202501-MVS-Weekday-01,"EASTVIEW",1,11910,80005
8-43,202501-MVS-Weekday-01,210335-202501-MVS-Weekday-01,"EASTVIEW",1,11906,80005
8-43,202501-MVS-Weekday-01,210336-202501-MVS-Weekday-01,"EASTVIEW",1,11911,80005
8-43,202501-MVS-Weekday-01,210337-202501-MVS-Weekday-01,"EASTVIEW",1,11926,80005
8-43,202501-MVS-Weekday-01,210338-202501-MVS-Weekday-01,"EASTVIEW",1,11910,80005
8-43,202501-MVS-Weekday-01,210339-202501-MVS-Weekday-01,"EASTVIEW",1,11906,80005
8-43,202501-MVS-Weekday-01,210340-202501-MVS-Weekday-01,"EASTVIEW",1,11911,80005
8-43,202501-MVS-Weekday-01,210341-202501-MVS-Weekday-01,"EASTVIEW",1,11926,80005
8-43,202501-MVS-Weekday-01,210342-202501-MVS-Weekday-01,"EASTVIEW",1,11910,80005
8-43,202501-MVS-Weekday-01,210343-202501-MVS-Weekday-01,"EASTVIEW",1,11906,80005
8-43,202501-MVS-Weekday-01,210344-202501-MVS-Weekday-01,"EASTVIEW",1,11911,80005
8-43,202501-MVS-Weekday-01,210345-202501-MVS-Weekday-01,"EASTVIEW",1,11926,80005
8-43,202501-MVS-Weekday-01,210346-202501-MVS-Weekday-01,"EASTVIEW",1,11910,80005
8-43,202501-MVS-Weekday-01,210347-202501-MVS-Weekday-01,"EASTVIEW",1,11906,80005
8-43,202501-MVS-Weekday-01,210348-202501-MVS-Weekday-01,"EASTVIEW",1,11926,80005
8-43,202501-MVS-Weekday-01,210349-202501-MVS-Weekday-01,"EASTVIEW",1,11906,80005
8-43,202501-MVS-Weekday-01,210350-202501-MVS-Weekday-01,"EASTVIEW",1,11926,80005
7-43,202501-MVS-Weekday-01,210351-202501-MVS-Weekday-01,"GLENCAIRN",0,11907,70002
7-43,202501-MVS-Weekday-01,210352-202501-MVS-Weekday-01,"GLENCAIRN",0,11912,70002
7-43,202501-MVS-Weekday-01,210353-202501-MVS-Weekday-01,"WHITMORE",0,11914,70002
7-43,202501-MVS-Weekday-01,210354-202501-MVS-Weekday-01,"GLENCAIRN",0,11986,70002
7-43,202501-MVS-Weekday-01,210355-202501-MVS-Weekday-01,"GLENCAIRN",0,11919,70002
7-43,202501-MVS-Weekday-01,210356-202501-MVS-Weekday-01,"GLENCAIRN",0,11987,70002
7-43,202501-MVS-Weekday-01,210357-202501-MVS-Weekday-01,"GLENCAIRN",0,11924,70002
7-43,202501-MVS-Weekday-01,210358-202501-MVS-Weekday-01,"GLENCAIRN",0,11954,70002
7-43,202501-MVS-Weekday-01,210359-202501-MVS-Weekday-01,"GLENCAIRN",0,11916,70002
7-43,202501-MVS-Weekday-01,210360-202501-MVS-Weekday-01,"GLENCAIRN",0,11907,70002
7-43,202501-MVS-Weekday-01,210361-202501-MVS-Weekday-01,"GLENCAIRN",0,11920,70002
7-43,202501-MVS-Weekday-01,210362-202501-MVS-Weekday-01,"GLENCAIRN",0,11912,70002
7-43,202501-MVS-Weekday-01,210363-202501-MVS-Weekday-01,"GLENCAIRN",0,11986,70002
7-43,202501-MVS-Weekday-01,210364-202501-MVS-Weekday-01,"GLENCAIRN",0,11987,70002
7-43,202501-MVS-Weekday-01,210365-202501-MVS-Weekday-01,"GLENCAIRN",0,11954,70002
7-43,202501-MVS-Weekday-01,210366-202501-MVS-Weekday-01,"GLENCAIRN",0,11907,70002
7-43,202501-MVS-Weekday-01,210367-202501-MVS-Weekday-01,"GLENCAIRN",0,11912,70002
